"","countrykey","country","year","polity5","democracy","gdppc","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name"
"638","QAT","QATAR",1990,-10,0,16721.6207714589,112.059669494629,NA,69.8707122802734,80.9416275024414,85.70748,NA,NA,NA,0,NA,NA,31.198202537167,NA,NA,48.6558768141096,51.1563710851958,NA,NA,NA,NA,NA,NA,NA,73.982,73.186,75.34,NA,NA,NA,NA,10.743878769782,"Asia","Western Asia"
"639","QAT","QATAR",1991,-10,0,15133.4969397069,107.283828735352,NA,75.9578018188477,80.961181640625,81.15871,NA,NA,NA,0,NA,NA,31.4036213977294,NA,NA,27.8476783265963,30.947600992743,NA,NA,NA,NA,NA,NA,NA,73.966,73.349,74.918,NA,NA,NA,NA,13.011254789272,"Asia","Western Asia"
"640","QAT","QATAR",1992,-10,0,16280.2938815273,105.00203704834,NA,68.3502578735352,78.2300872802734,78.30968,NA,NA,NA,0,NA,NA,31.5944793871285,NA,NA,28.2611526136542,31.0430464352945,NA,NA,NA,NA,NA,NA,NA,74.122,73.357,75.492,NA,NA,NA,NA,NA,"Asia","Western Asia"
"641","QAT","QATAR",1993,-10,0,14769.7193322522,101.529388427734,NA,70.4997329711914,75.4524917602539,77.18153,NA,NA,NA,0,NA,NA,31.771727644961,NA,NA,27.8285185550461,31.0679845701832,NA,NA,NA,NA,NA,NA,NA,74.243,73.604,75.32,NA,NA,NA,NA,NA,"Asia","Western Asia"
"642","QAT","QATAR",1994,-10,0,14764.8771355222,103.372482299805,NA,72.1038970947266,74.8498077392578,81.71496,NA,NA,NA,0,NA,NA,31.9366916269571,NA,NA,27.8536283294125,31.3030814660206,NA,NA,NA,NA,NA,NA,NA,74.348,73.744,75.355,NA,NA,NA,NA,NA,"Asia","Western Asia"
"643","QAT","QATAR",1995,-10,0,15822.5090711554,99.711181640625,NA,63.7612380981445,72.2515869140625,NA,NA,NA,NA,0.190209535,NA,NA,32.0913195133048,NA,NA,26.8649643256338,30.3700282846225,NA,NA,NA,NA,NA,NA,NA,74.25,73.594,75.414,NA,NA,NA,NA,NA,"Asia","Western Asia"
"644","QAT","QATAR",1996,-10,0,17124.7920861356,99.0324096679688,NA,53.1279792785645,59.8519706726074,NA,NA,NA,NA,0.930185833,NA,NA,32.2351371122776,NA,NA,36.8699208406966,40.4522254159196,NA,NA,NA,NA,NA,NA,NA,74.685,73.86,76.268,NA,NA,NA,NA,NA,"Asia","Western Asia"
"645","QAT","QATAR",1997,-10,0,20522.8012995179,99.6525192260742,NA,NA,NA,NA,NA,NA,NA,3.083749186,NA,NA,32.2164719046832,NA,NA,33.9039217305219,38.1292391146277,83,84,81,NA,NA,1.6499999762,NA,74.787,73.984,76.305,NA,NA,NA,NA,NA,"Asia","Western Asia"
"646","QAT","QATAR",1998,-10,0,17665.4408438222,104.943069458008,NA,87.9722137451172,96.107292175293,93.43029,NA,NA,NA,3.52002985,NA,NA,32.0349467134966,NA,NA,26.4784043103748,31.7112212236269,NA,NA,NA,NA,NA,NA,NA,74.809,74.044,76.246,NA,NA,NA,NA,NA,"Asia","Western Asia"
"647","QAT","QATAR",1999,-10,0,20233.6846826643,104.47435760498,NA,93.9081878662109,96.5285797119141,93.72663,NA,NA,NA,4.070728915,NA,NA,31.8555102040816,NA,NA,32.8896055971835,38.3017177527763,NA,NA,NA,NA,NA,NA,NA,74.8,74.032,76.272,NA,NA,NA,NA,NA,"Asia","Western Asia"
"648","QAT","QATAR",2000,-10,0,27535.182940934,101.851333618164,NA,NA,NA,96.05048,0.372799554496798,NA,NA,4.86368,NA,NA,31.699765422356,NA,NA,40.7661397416806,46.571294588063,NA,NA,NA,NA,1.97258496,2.08,50,74.828,74.106,76.203,NA,NA,NA,NA,NA,"Asia","Western Asia"
"649","QAT","QATAR",2001,-10,0,25870.7991864314,94.3836669921875,NA,NA,NA,91.89571,0.37593984962406,NA,NA,6.17027,NA,NA,31.5614559132647,NA,NA,34.9268648116195,42.0793085562037,NA,NA,NA,NA,2.3197093,2.12,48,75.263,74.391,77.033,NA,NA,NA,NA,NA,"Asia","Western Asia"
"650","QAT","QATAR",2002,-10,0,27226.6593510117,95.1474914550781,NA,NA,NA,92.51716,0.256795868565916,NA,NA,10.2261,NA,NA,31.4355214038146,NA,NA,31.8348108510858,37.9053779549672,NA,NA,NA,NA,2.46044064,2.04,45,75.412,74.62,76.97,NA,NA,NA,NA,3.92996992225186,"Asia","Western Asia"
"651","QAT","QATAR",2003,-10,0,31602.470865136,96.9064788818359,NA,79.5127487182617,94.1225662231445,96.02781,0.234640393168579,NA,NA,19.2423,NA,NA,31.3161859693131,NA,NA,33.8929726986092,39.0219328822431,NA,NA,NA,NA,3.50257182,1.96,43,75.565,74.76,77.156,NA,NA,NA,NA,3.33399484024608,"Asia","Western Asia"
"652","QAT","QATAR",2004,-10,0,41035.5008380177,93.3679122924805,NA,NA,NA,91.13612,0.181799293579888,NA,NA,20.7016,NA,NA,31.9101861681837,NA,NA,34.825040164201,39.9025622867651,89,89,89,NA,3.18311739,1.99,40,75.961,75.078,77.736,NA,NA,NA,NA,2.43385968557379,"Asia","Western Asia"
"653","QAT","QATAR",2005,-10,0,53949.6764091147,96.1018829345703,NA,79.207160949707,90.5151977539062,94.99625,0.133258478262211,NA,NA,24.7335,NA,NA,31.6727000465224,NA,NA,38.1771562134119,43.620803037963,NA,NA,NA,NA,2.56300044,1.96,45,76.064,74.982,78.33,NA,NA,NA,NA,1.99301626863922,"Asia","Western Asia"
"654","QAT","QATAR",2006,-10,0,62582.4453138755,94.6122207641602,NA,83.097526550293,91.0048294067383,88.84162,0.121835107463077,NA,NA,28.9741,NA,NA,28.5009420958008,NA,NA,34.1520126219521,39.1119310588412,NA,NA,NA,NA,2.288064,2.11,40,76.57,75.347,79.278,NA,NA,NA,NA,1.75050764857182,"Asia","Western Asia"
"655","QAT","QATAR",2007,-10,0,65954.3419525051,98.2639617919922,NA,90.0334167480469,94.2144622802734,92.81665,0.109942375031018,NA,NA,37,NA,NA,25.1808918620382,NA,NA,30.8003611618771,35.6959140693704,93,94,90,NA,2.07008052,1.65,38,77.016,75.839,79.734,NA,NA,NA,NA,1.95984159971877,"Asia","Western Asia"
"656","QAT","QATAR",2008,-10,0,80781.4039187792,98.5704574584961,NA,93.99755859375,96.8243179321289,NA,0.124647566750798,NA,NA,44.3,NA,NA,23.8179934937608,NA,NA,32.6040710093919,36.928035954367,94,94,93,NA,1.63775349,1.41,46,77.427,76.326,79.94,NA,NA,NA,NA,2.01050092711317,"Asia","Western Asia"
"657","QAT","QATAR",2009,-10,0,60785.7351551657,103.211761474609,NA,96.0617980957031,100.426300048828,91.41677,0.123319456383116,NA,NA,53.1,NA,NA,23.940102771035,NA,NA,23.0165618959946,29.0898330327173,95,95,93,NA,2.38356304,1.25,45,77.878,76.808,80.232,NA,NA,NA,NA,1.99221317692269,"Asia","Western Asia"
"658","QAT","QATAR",2010,-10,0,77387.3267885308,103.012962341309,NA,NA,NA,90.21337,0.117906612206567,NA,NA,69,NA,NA,24.5405969592138,NA,NA,26.6026039782648,32.4299374160987,96,97,95,NA,1.87017763,1.22,39,78.425,77.388,80.492,NA,NA,NA,NA,1.47390908321736,"Asia","Western Asia"
"659","QAT","QATAR",2011,-10,0,103261.506539346,99.2632522583008,NA,96.0125198364258,99.7480697631836,93.40615,0.0966060404987279,NA,NA,69,NA,NA,25.1384632375273,NA,28.5571253802479,29.9468705202351,36.7182426077088,96,97,96,NA,1.599962,1.22,35,78.891,77.965,80.538,NA,NA,NA,NA,NA,"Asia","Western Asia"
"660","QAT","QATAR",2012,-10,0,108470.378825036,102.537559509277,NA,NA,NA,92.23312,0.0941964622110214,NA,NA,69.3,NA,NA,25.7186108665593,NA,28.4827742187094,28.3389822463275,35.1062400831471,97,97,96,NA,1.74822152,1.31,44,79.227,78.395,80.679,NA,NA,NA,NA,NA,"Asia","Western Asia"
"661","QAT","QATAR",2013,-10,0,103697.008372373,100.88224029541,NA,91.4658126831055,98.5061187744141,88.63244,0.0960229515645713,NA,NA,85.3,NA,NA,25.9097892839906,NA,30.3224172454025,25.3595869913171,32.063390113225,97,98,97,NA,2.07620168,1.18,34,79.536,78.623,81.243,NA,NA,NA,NA,NA,"Asia","Western Asia"
"662","QAT","QATAR",2014,-10,0,95840.6310094498,98.5980987548828,NA,87.0957412719727,91.4301681518555,89.28562,0.117168462919326,NA,NA,91.49,NA,NA,25.3713870480753,NA,32.8508108629948,21.5388184142326,27.6978144663127,98,98,98,NA,2.42293572,1.08,24,79.768,78.884,81.415,NA,NA,NA,NA,NA,"Asia","Western Asia"
"663","QAT","QATAR",2015,-10,0,68985.2946961507,101.982368469238,NA,95.6481323242188,93.0517120361328,91.73736,0.161318389310859,NA,NA,92.8848,NA,NA,24.7239147540713,NA,46.0682464857373,13.0300594635573,19.0641343344092,NA,NA,NA,NA,3.63581347,1.02,25,80.064,79.227,81.661,NA,NA,NA,NA,NA,"Asia","Western Asia"
"664","SAU","SAUDI ARABIA",1950,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"665","SAU","SAUDI ARABIA",1951,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"666","SAU","SAUDI ARABIA",1952,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"667","SAU","SAUDI ARABIA",1953,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"668","SAU","SAUDI ARABIA",1954,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"669","SAU","SAUDI ARABIA",1955,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"670","SAU","SAUDI ARABIA",1956,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"671","SAU","SAUDI ARABIA",1957,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"672","SAU","SAUDI ARABIA",1958,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"673","SAU","SAUDI ARABIA",1959,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"674","SAU","SAUDI ARABIA",1960,-10,0,717.796628958557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7971395288583,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.774723947048187,NA,45.94,44.483,47.506,NA,NA,NA,NA,NA,"Asia","Western Asia"
"675","SAU","SAUDI ARABIA",1961,-10,0,760.311740320004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.774614096955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.484,45.04,48.034,NA,NA,NA,NA,NA,"Asia","Western Asia"
"676","SAU","SAUDI ARABIA",1962,-10,0,812.926247668855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7540401028497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.1,45.615,48.698,NA,NA,NA,NA,NA,"Asia","Western Asia"
"677","SAU","SAUDI ARABIA",1963,-10,0,811.738274661234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7353926060054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.609,46.13,49.204,NA,NA,NA,NA,5.90269771731612,"Asia","Western Asia"
"678","SAU","SAUDI ARABIA",1964,-10,0,840.480371460232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7182349339185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.148,46.655,49.764,NA,NA,NA,NA,5.96630539757485,"Asia","Western Asia"
"679","SAU","SAUDI ARABIA",1965,-10,0,904.118334125664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7019982101708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.782,47.368,50.309,NA,NA,NA,NA,7.69008939728924,"Asia","Western Asia"
"680","SAU","SAUDI ARABIA",1966,-10,0,960.744776733843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.6859215490576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.343,47.827,50.997,NA,NA,NA,NA,11.3242315101767,"Asia","Western Asia"
"681","SAU","SAUDI ARABIA",1967,-10,0,1031.60360297585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.6636437751683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.053,48.527,51.723,NA,NA,NA,NA,11.511831393137,"Asia","Western Asia"
"682","SAU","SAUDI ARABIA",1968,-10,0,1275.70709426176,NA,NA,NA,NA,NA,4.93499609872639,NA,NA,NA,NA,NA,48.6288158259487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.915,49.4,52.578,NA,NA,NA,NA,8.08745489280408,"Asia","Western Asia"
"683","SAU","SAUDI ARABIA",1969,-10,0,1312.73865737123,NA,NA,NA,NA,NA,4.91925111223376,NA,NA,NA,NA,NA,48.5809370129296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.816,50.347,53.432,NA,NA,NA,NA,9.5705156784069,"Asia","Western Asia"
"684","SAU","SAUDI ARABIA",1970,-10,0,1509.43961165521,NA,NA,NA,NA,NA,4.22762211753037,NA,NA,NA,NA,NA,48.5179103262624,NA,36.32118356889,25.438880689077,25.6178285718857,NA,NA,NA,NA,NA,1.1813999414444,NA,52.715,51.275,54.304,NA,NA,NA,NA,9.40352743064788,"Asia","Western Asia"
"685","SAU","SAUDI ARABIA",1971,-10,0,1929.30910330483,NA,NA,NA,NA,NA,3.29124918571827,NA,NA,NA,NA,NA,48.4269200694301,NA,30.2230356422744,29.6100837592392,29.7183489560075,NA,NA,NA,NA,NA,NA,NA,53.773,52.342,55.361,NA,NA,NA,NA,8.64019411745418,"Asia","Western Asia"
"686","SAU","SAUDI ARABIA",1972,-10,0,2474.38683208975,NA,NA,NA,NA,NA,2.80856800479329,NA,NA,NA,NA,NA,48.3040135227273,NA,28.80467345716,36.3557374019613,36.4640803456637,NA,NA,NA,NA,NA,NA,NA,54.792,53.362,56.393,NA,NA,NA,NA,10.0815515709133,"Asia","Western Asia"
"687","SAU","SAUDI ARABIA",1973,-10,0,3640.08361192413,NA,NA,NA,NA,NA,2.19298245614035,NA,NA,NA,NA,NA,48.1631592482266,NA,27.2363006281135,43.1880069488909,43.2714266518105,NA,NA,NA,NA,NA,NA,NA,55.932,54.497,57.555,NA,NA,NA,NA,10.8404475911154,"Asia","Western Asia"
"688","SAU","SAUDI ARABIA",1974,-10,0,10503.4280777085,NA,NA,NA,NA,NA,0.829942437475189,NA,NA,NA,NA,NA,48.0175121246415,NA,15.8172886065899,67.4836347877409,67.5207160134123,NA,NA,NA,NA,NA,NA,NA,57.017,55.627,58.601,NA,NA,NA,NA,NA,"Asia","Western Asia"
"689","SAU","SAUDI ARABIA",1975,-10,0,10265.6414406471,NA,NA,NA,NA,NA,0.915334589436577,NA,NA,NA,NA,NA,47.8755179381808,NA,27.0376223181183,54.3017782360594,54.3839536263905,NA,NA,NA,NA,NA,NA,NA,58.068,56.738,59.593,NA,NA,NA,NA,NA,"Asia","Western Asia"
"690","SAU","SAUDI ARABIA",1976,-10,0,13312.5119926546,NA,NA,NA,NA,NA,0.77454191378242,NA,NA,NA,NA,NA,47.7311143894892,NA,28.4141807559529,52.9958854989597,53.0613712172026,NA,NA,NA,NA,NA,NA,NA,58.966,57.608,60.557,NA,NA,NA,NA,NA,"Asia","Western Asia"
"691","SAU","SAUDI ARABIA",1977,-10,0,14595.3739933329,NA,NA,NA,NA,NA,1.14751779015834,NA,NA,NA,NA,NA,47.5784701577617,NA,31.4739542904776,51.8167556317189,51.9140998377149,NA,NA,NA,NA,NA,NA,NA,59.947,58.685,61.436,NA,NA,NA,NA,15.6488183967596,"Asia","Western Asia"
"692","SAU","SAUDI ARABIA",1978,-10,0,14914.1542686138,NA,NA,NA,NA,NA,1.4996097056851,NA,NA,NA,NA,NA,47.4235131000156,NA,37.93330914608,44.7691658421512,44.9125645737099,NA,NA,NA,NA,NA,NA,NA,60.872,59.483,62.553,NA,NA,NA,NA,16.7365737918065,"Asia","Western Asia"
"693","SAU","SAUDI ARABIA",1979,-10,0,19611.565126033,50.2839202880859,NA,38.6350898742676,28.7022094726562,43.67837,1.18423782645011,NA,NA,NA,NA,NA,47.2729622080271,NA,33.6959817842304,87.0852388864372,87.2846183260415,NA,NA,NA,NA,NA,NA,NA,61.697,60.364,63.326,NA,NA,NA,NA,15.7688118060346,"Asia","Western Asia"
"694","SAU","SAUDI ARABIA",1980,-10,0,27205.6452285141,NA,NA,NA,NA,NA,0.95363193095851,NA,NA,NA,NA,NA,47.1280491706593,NA,27.3646692157748,70.2905296586652,70.4665073207524,NA,NA,NA,NA,NA,NA,NA,62.698,61.346,64.367,NA,NA,NA,NA,12.6133592387894,"Asia","Western Asia"
"695","SAU","SAUDI ARABIA",1981,-10,0,28703.35585508,NA,NA,NA,NA,NA,0.97181916912509,NA,NA,NA,NA,NA,46.9784135349131,NA,28.1129735773629,55.6440431663442,55.8014376178588,NA,NA,NA,NA,NA,1.45819997787476,NA,63.472,62.145,65.133,NA,NA,NA,NA,13.2652388797364,"Asia","Western Asia"
"696","SAU","SAUDI ARABIA",1982,-10,0,22454.4843169614,NA,NA,NA,NA,NA,1.55234574575413,NA,NA,NA,NA,NA,46.8235341352398,NA,38.3801543399057,36.8350298892649,36.912900705725,NA,NA,NA,NA,NA,NA,NA,64.304,63.082,65.839,NA,NA,NA,NA,17.720246395916,"Asia","Western Asia"
"697","SAU","SAUDI ARABIA",1983,-10,0,17809.5527471054,NA,NA,NA,NA,NA,2.11029649015882,NA,NA,NA,NA,NA,46.6780027577778,NA,48.070752518553,34.697295601868,34.9686636412614,NA,NA,NA,NA,NA,NA,NA,65.053,63.831,66.611,NA,NA,NA,NA,16.9729273217747,"Asia","Western Asia"
"698","SAU","SAUDI ARABIA",1984,-10,0,15541.1312184609,NA,NA,NA,NA,NA,2.70140763548551,NA,NA,NA,NA,NA,46.5544248137693,NA,50.7227949653428,33.6838087918767,34.0894843992739,NA,NA,NA,NA,NA,NA,NA,65.689,64.448,67.299,NA,NA,NA,NA,19.0043483638924,"Asia","Western Asia"
"699","SAU","SAUDI ARABIA",1985,-10,0,12745.41992535,NA,NA,NA,NA,NA,3.60333547691049,NA,NA,NA,NA,NA,46.4563011337771,NA,54.4326872485504,27.6445211447861,28.10899311062,NA,NA,NA,NA,NA,NA,NA,66.33,65.085,67.968,NA,NA,NA,NA,16.9952008673515,"Asia","Western Asia"
"700","SAU","SAUDI ARABIA",1986,-10,0,10078.2896080512,NA,NA,NA,NA,NA,4.84255636295882,NA,NA,NA,NA,NA,46.3609962127283,NA,57.0293770573256,23.1470283478854,23.943284598958,NA,NA,NA,NA,NA,NA,NA,66.921,65.683,68.577,NA,NA,NA,NA,NA,"Asia","Western Asia"
"701","SAU","SAUDI ARABIA",1987,-10,0,9385.98469519899,NA,NA,NA,NA,NA,5.61429092234779,NA,NA,NA,NA,NA,46.2636449714382,NA,53.9427478180668,27.2523746977218,28.0081795220358,NA,NA,NA,NA,NA,NA,NA,67.4,66.1,69.187,NA,NA,NA,NA,16.896414193661,"Asia","Western Asia"
"702","SAU","SAUDI ARABIA",1988,-10,0,9165.49615323397,NA,NA,NA,NA,NA,6.23080670097634,NA,NA,NA,NA,NA,46.1944359863432,NA,53.4940502663992,26.19177456012,27.0050726562585,NA,NA,NA,NA,NA,NA,NA,67.972,66.679,69.778,NA,NA,NA,NA,15.1518818830933,"Asia","Western Asia"
"703","SAU","SAUDI ARABIA",1989,-10,0,9413.58119352769,NA,NA,NA,NA,NA,6.25628386988363,NA,NA,NA,NA,NA,46.1432779964918,NA,50.1866606920309,34.170454056182,34.9346845256811,NA,NA,NA,NA,NA,NA,NA,68.491,67.166,70.383,NA,NA,NA,NA,13.3903165819013,"Asia","Western Asia"
"704","SAU","SAUDI ARABIA",1990,-10,0,11054.7495049666,NA,NA,NA,NA,NA,5.6360024970206,NA,NA,0,NA,NA,46.0923731362935,NA,44.2215538278191,46.4263034955234,47.2009452516739,NA,NA,NA,NA,NA,2.4964001179,NA,68.948,67.724,70.712,NA,NA,NA,NA,14.0242926458954,"Asia","Western Asia"
"705","SAU","SAUDI ARABIA",1991,-10,0,11847.1699534218,NA,NA,NA,NA,NA,5.36536504192449,NA,NA,0,NA,NA,46.0466434854164,NA,44.9547231691358,29.9055063618569,30.6033571366628,NA,NA,NA,NA,NA,NA,NA,69.366,68.065,71.301,NA,NA,NA,NA,12.4698079910217,"Asia","Western Asia"
"706","SAU","SAUDI ARABIA",1992,-10,0,11730.2687665244,NA,NA,NA,NA,NA,5.54252679228818,NA,NA,0,NA,NA,46.0069616025154,NA,41.6623489951188,30.7693919537356,31.4732076623802,71,80,57,NA,NA,NA,NA,69.925,68.639,71.876,NA,NA,NA,NA,11.2841579833052,"Asia","Western Asia"
"707","SAU","SAUDI ARABIA",1993,-10,0,10884.8607880777,NA,NA,NA,NA,NA,5.99861436044702,NA,NA,0,NA,NA,45.9750118329758,NA,44.7927063147008,29.6876073953684,30.4861528754163,NA,NA,NA,NA,NA,NA,NA,70.303,69.082,72.171,NA,NA,NA,NA,12.4653722820651,"Asia","Western Asia"
"708","SAU","SAUDI ARABIA",1994,-10,0,10601.9196697805,NA,NA,NA,NA,NA,6.08596882839816,NA,NA,0,NA,NA,45.9481617312573,NA,45.1798589573909,26.5482079082086,27.4348819959504,NA,NA,NA,NA,NA,NA,NA,70.705,69.419,72.686,NA,NA,NA,NA,10.644781673538,"Asia","Western Asia"
"709","SAU","SAUDI ARABIA",1995,-10,0,10786.4008952769,NA,NA,NA,NA,NA,5.84870161320368,NA,NA,0.010956134,NA,NA,45.9244373927939,NA,44.2746171901196,28.1270341731817,29.0242473614603,NA,NA,NA,NA,NA,NA,NA,71.011,69.825,72.806,NA,NA,NA,NA,9.27846839011516,"Asia","Western Asia"
"710","SAU","SAUDI ARABIA",1996,-10,0,11471.5045960191,NA,NA,NA,NA,NA,5.36780260892541,NA,NA,0.026732651,NA,NA,45.9041057669762,NA,41.6887835729589,33.4650950203584,34.3754116977828,NA,NA,NA,NA,NA,NA,NA,71.273,69.992,73.225,NA,NA,NA,NA,8.46807775904447,"Asia","Western Asia"
"711","SAU","SAUDI ARABIA",1997,-10,0,11545.3455998551,NA,NA,NA,NA,NA,5.3519196053635,NA,NA,0.052099031,NA,NA,45.8869544117876,NA,43.0138978720392,29.2775398263987,30.2153995363377,NA,NA,NA,NA,NA,2.2999999523,NA,71.483,70.207,73.407,NA,NA,NA,NA,11.0009354234167,"Asia","Western Asia"
"712","SAU","SAUDI ARABIA",1998,-10,0,9836.05729768574,NA,NA,NA,NA,NA,6.14071743143268,NA,NA,0.101429893,NA,NA,45.8728231909185,NA,48.8633886135376,21.2667758956326,22.2730147519679,NA,NA,NA,NA,NA,NA,NA,71.879,70.719,73.577,NA,NA,NA,NA,14.3110374500593,"Asia","Western Asia"
"713","SAU","SAUDI ARABIA",1999,-10,0,10452.1899400479,NA,NA,NA,NA,NA,5.6543197254794,NA,NA,0.49358534,NA,NA,45.8607846717392,NA,45.9322372076994,27.124767270241,27.9778749101784,NA,NA,NA,NA,NA,NA,NA,72.136,70.811,74.082,NA,NA,NA,NA,11.3819360225849,"Asia","Western Asia"
"714","SAU","SAUDI ARABIA",2000,-10,0,11714.5623675159,NA,NA,NA,NA,NA,4.90093304872369,NA,NA,2.21069,NA,NA,45.3406048144479,NA,40.2910729286417,41.6691708446825,42.6687976015313,79,87,69,NA,4.2115941,2.3,23,72.467,71.128,74.394,NA,NA,NA,NA,10.5344033130193,"Asia","Western Asia"
"715","SAU","SAUDI ARABIA",2001,-10,0,10805.311325122,NA,NA,NA,NA,NA,5.13485567314878,NA,NA,4.68105,NA,NA,44.389115774318,NA,43.0507041111285,33.3526627413963,34.5968576950563,NA,NA,NA,NA,4.4617424,NA,21,72.974,71.774,74.62,NA,NA,NA,NA,11.4190048869926,"Asia","Western Asia"
"716","SAU","SAUDI ARABIA",2002,-10,0,10586.0543471363,NA,NA,NA,NA,NA,5.03753751642003,NA,NA,6.38471,NA,NA,43.5290222551506,NA,42.9210347921724,31.342447837027,32.4379936618598,NA,NA,NA,NA,4.2493701,2.08,21,73.337,72.128,74.94,NA,NA,NA,NA,9.75806380053797,"Asia","Western Asia"
"717","SAU","SAUDI ARABIA",2003,-10,0,11487.220410693,NA,NA,NA,NA,NA,4.47188176141973,NA,NA,8.00158,NA,NA,42.7484888698518,NA,40.5648731772355,37.0345220176731,38.0176108810544,NA,NA,NA,NA,3.97910738,2.12,19,73.628,72.388,75.22,NA,NA,NA,NA,8.68711846455737,"Asia","Western Asia"
"718","SAU","SAUDI ARABIA",2004,-10,0,13154.4978989446,NA,NA,NA,NA,NA,3.86835593326895,NA,NA,10.2345,NA,NA,42.0380711640572,NA,38.5165977348877,42.6409301097693,43.622529277929,83,88,76,NA,3.58400226,2.16,19,74.153,72.728,75.953,NA,NA,NA,NA,8.08155565898243,"Asia","Western Asia"
"719","SAU","SAUDI ARABIA",2005,-10,0,15975.7473782258,92.3085098266602,NA,94.4816131591797,84.5741119384766,NA,3.1854016709851,NA,NA,12.705,NA,NA,41.3901922627018,NA,34.2555195076907,48.8606315090549,49.9329268031463,NA,NA,NA,NA,3.41866732,2.18,19,74.588,73.269,76.211,NA,NA,NA,NA,7.73059887481948,"Asia","Western Asia"
"720","SAU","SAUDI ARABIA",2006,-10,0,17563.6145370639,NA,NA,NA,NA,NA,2.91996194095464,NA,NA,19.4596,NA,NA,40.7986217903193,NA,33.7619580996266,49.6700972841917,50.7560683000309,NA,NA,NA,NA,3.6192224,2.11,19,74.81,73.526,76.425,NA,NA,NA,NA,7.84836521143522,"Asia","Western Asia"
